ride_id,bike_id,ride_timestamp,ride_duration,distance,avg_vibration,avg_speed,end_lat,end_lng
965,6,2025-09-24T00:08:00,17.81,1.43,0.108,4.82,28.598217,77.1828
966,36,2025-10-05T01:25:01,37.02,4.25,0.191,6.89,28.576432,77.228877
967,9,2025-09-13T09:55:21,15.13,1.74,0.128,6.9,28.582942,77.22608
968,50,2025-09-25T11:50:12,33.43,3.1,0.133,5.56,28.611215,77.221521
969,23,2025-10-04T18:54:15,15.28,1.51,0.044,5.93,28.629742,77.20986
970,4,2025-09-12T03:07:06,24.33,3.27,0.18,8.06,28.607958,77.170287
971,13,2025-09-02T04:20:49,39.56,4.18,0.141,6.34,28.617189,77.197965
972,3,2025-10-13T03:12:39,38.86,4.38,0.126,6.76,28.606924,77.207491
973,16,2025-09-25T18:49:27,32.3,4.02,0.023,7.47,28.613824,77.209884
974,23,2025-09-03T10:07:03,52.03,6.6,0.273,7.61,28.574697,77.218037
975,17,2025-09-15T05:15:59,34.77,3.82,0.177,6.59,28.606069,77.211386
976,12,2025-09-22T01:57:53,46.63,6.45,0.161,8.3,28.628311,77.194175
977,11,2025-09-27T14:05:06,16.9,2.26,0.185,8.02,28.589786,77.17742
978,15,2025-09-08T14:48:21,12.15,1.26,0.257,6.22,28.619391,77.197656
979,19,2025-10-05T04:21:39,14.85,1.83,0.152,7.39,28.602141,77.187691
980,14,2025-09-14T05:31:13,33.47,4.88,0.058,8.75,28.615374,77.19984
981,31,2025-09-27T11:39:53,28.93,3.4,0.216,7.05,28.572662,77.1811
982,25,2025-10-01T04:13:19,42.43,3.81,0.188,5.39,28.604111,77.175206
983,6,2025-09-10T04:06:23,51.85,4.16,0.163,4.81,28.586633,77.187322
984,48,2025-10-09T01:33:39,11.39,0.97,0.093,5.11,28.606215,77.192132
985,12,2025-10-06T14:21:40,32.49,3.96,0.121,7.31,28.616976,77.196685
986,10,2025-10-05T10:39:45,16.95,2.19,0.223,7.75,28.586268,77.171402
987,18,2025-09-02T02:59:14,13.94,1.52,0.257,6.54,28.610782,77.180246
988,32,2025-09-25T21:27:47,10.97,0.88,0.154,4.81,28.602579,77.228632
989,47,2025-10-01T13:14:01,29.11,3.69,0.048,7.61,28.628719,77.208768
990,27,2025-09-29T09:04:01,12.9,1.2,0.188,5.58,28.577198,77.226919
991,21,2025-09-04T09:21:16,11.51,1.35,0.207,7.04,28.622781,77.183331
992,19,2025-09-29T09:15:02,32.96,3.39,0.127,6.17,28.58682,77.180582
993,44,2025-09-25T20:32:46,53.0,4.59,0.211,5.2,28.58655,77.224622
994,25,2025-09-10T10:58:34,21.25,2.4,0.124,6.78,28.628265,77.187197
995,13,2025-10-18T07:11:05,43.46,3.88,0.171,5.36,28.600292,77.218861
996,4,2025-10-06T09:20:17,39.2,3.91,0.2,5.98,28.613981,77.185932
997,11,2025-09-15T22:28:25,48.35,6.01,0.221,7.46,28.625241,77.185011
998,31,2025-10-09T02:19:49,12.74,1.68,0.148,7.91,28.608767,77.191036
999,23,2025-10-04T15:17:06,23.94,2.33,0.232,5.84,28.584466,77.170114
1000,19,2025-10-15T09:02:12,22.33,2.34,0.139,6.29,28.589931,77.179065
1001,39,2025-09-09T15:31:59,34.44,3.66,0.242,6.38,28.622547,77.19203
1002,17,2025-10-08T00:55:54,12.52,1.2,0.125,5.75,28.574422,77.181871
1003,25,2025-09-18T06:35:44,56.62,7.87,0.051,8.34,28.572546,77.183231
1004,39,2025-10-09T01:48:45,46.42,4.0,0.204,5.17,28.612878,77.208874
1005,27,2025-10-06T22:57:06,41.34,5.12,0.055,7.43,28.616394,77.178654
1006,37,2025-10-12T12:08:51,12.93,1.85,0.083,8.58,28.581963,77.179366
1007,5,2025-10-02T20:16:20,24.07,3.36,0.174,8.38,28.587134,77.221959
1008,1,2025-09-04T13:44:20,47.43,6.82,0.213,8.63,28.5723,77.199173
1009,25,2025-09-13T12:05:43,46.72,6.35,0.072,8.15,28.628108,77.178736
1010,15,2025-09-27T10:17:43,25.32,3.12,0.056,7.39,28.606158,77.183535
1011,50,2025-10-04T14:00:37,27.18,3.41,0.137,7.53,28.599052,77.212995
1012,12,2025-10-10T13:51:33,41.4,4.84,0.155,7.01,28.607242,77.193873
1013,2,2025-09-17T05:56:52,34.53,4.7,0.107,8.17,28.62177,77.189357
1014,8,2025-09-13T09:36:47,54.25,6.4,0.115,7.08,28.616511,77.216804
1015,43,2025-10-19T03:54:27,25.33,2.36,0.16,5.59,28.604618,77.224481
1016,33,2025-09-12T11:16:39,13.05,1.06,0.21,4.87,28.573768,77.200904
1017,27,2025-09-15T17:49:25,59.5,5.99,0.277,6.04,28.601806,77.228363
1018,5,2025-09-08T00:31:58,6.98,0.71,0.323,6.1,28.608258,77.196162
1019,13,2025-09-01T12:29:21,20.91,1.69,0.137,4.85,28.624888,77.20507
1020,12,2025-09-30T10:56:34,37.16,4.85,0.187,7.83,28.613624,77.192144
1021,13,2025-10-08T14:34:23,17.66,2.18,0.157,7.41,28.58372,77.211006
1022,1,2025-09-22T23:50:52,43.09,6.08,0.143,8.47,28.618737,77.175201
1023,37,2025-10-08T14:09:14,11.75,1.13,0.17,5.77,28.572271,77.221767
1024,15,2025-10-04T09:31:03,48.04,4.36,0.271,5.45,28.58582,77.194443
1025,18,2025-09-12T05:21:47,47.21,5.45,0.116,6.93,28.61529,77.19511
1026,48,2025-09-22T10:52:19,53.51,5.16,0.207,5.79,28.570292,77.194782
1027,37,2025-09-20T06:39:46,19.2,1.85,0.091,5.78,28.59757,77.174717
1028,33,2025-10-01T18:18:01,9.61,1.06,0.09,6.62,28.613947,77.191706
1029,11,2025-09-16T23:11:24,14.47,2.17,0.129,9.0,28.612239,77.216813
1030,19,2025-09-19T07:38:21,21.3,3.04,0.231,8.56,28.571802,77.209064
1031,27,2025-09-20T09:18:59,58.82,6.84,0.179,6.98,28.619899,77.18611
1032,20,2025-09-19T14:53:53,20.13,2.39,0.107,7.12,28.587346,77.223086
1033,1,2025-09-22T20:03:44,50.13,4.67,0.24,5.59,28.599467,77.204548
1034,22,2025-09-14T20:15:23,34.73,4.84,0.222,8.36,28.596089,77.186623
1035,21,2025-09-15T08:33:35,28.54,3.93,0.113,8.26,28.58712,77.187569
1036,41,2025-09-06T11:22:21,41.15,3.49,0.111,5.09,28.602759,77.197371
1037,29,2025-09-10T19:34:49,54.82,7.35,0.141,8.04,28.594845,77.178495
1038,1,2025-09-05T10:40:47,41.73,4.57,0.179,6.57,28.611701,77.17269
1039,20,2025-10-02T05:19:04,36.67,3.46,0.21,5.66,28.609561,77.189686
1040,35,2025-10-14T14:32:15,50.29,7.52,0.218,8.97,28.62825,77.19987
1041,36,2025-09-04T10:50:39,42.62,5.05,0.184,7.11,28.570873,77.20304
1042,9,2025-10-12T17:57:55,11.23,1.66,0.233,8.87,28.579056,77.201957
1043,28,2025-09-09T03:35:48,26.25,3.66,0.171,8.37,28.611796,77.215397
1044,8,2025-09-08T02:54:45,38.11,3.36,0.184,5.29,28.620838,77.18626
1045,24,2025-10-12T12:20:59,38.45,3.94,0.238,6.15,28.616072,77.204414
1046,39,2025-10-18T10:58:10,6.18,0.5,0.232,4.85,28.604973,77.198379
1047,48,2025-10-14T13:44:26,57.86,8.15,0.207,8.45,28.579001,77.210723
1048,44,2025-10-01T05:29:59,29.11,2.68,0.082,5.52,28.618273,77.225209
1049,38,2025-09-05T16:28:53,6.41,0.71,0.203,6.65,28.613853,77.199834
1050,47,2025-10-06T02:11:32,53.5,7.6,0.108,8.52,28.623573,77.196813
1051,30,2025-10-09T20:33:44,5.14,0.75,0.201,8.75,28.612499,77.178429
1052,18,2025-09-01T07:54:02,43.01,6.32,0.147,8.82,28.609899,77.174943
1053,3,2025-09-07T05:42:19,57.63,5.23,0.232,5.45,28.573005,77.218329
1054,10,2025-09-24T04:54:31,22.17,2.63,0.125,7.12,28.593489,77.183535
1055,10,2025-09-06T13:44:42,18.96,2.39,0.212,7.56,28.57623,77.173585
1056,27,2025-09-15T04:56:06,56.8,6.81,0.291,7.19,28.585247,77.19329
1057,6,2025-09-12T12:56:46,26.82,3.86,0.201,8.64,28.575427,77.181434
1058,6,2025-10-02T01:18:09,46.27,3.82,0.178,4.95,28.570568,77.226895
1059,38,2025-09-08T22:08:35,12.74,1.11,0.02,5.23,28.611453,77.183071
1060,30,2025-09-10T00:33:31,56.59,6.88,0.189,7.29,28.585298,77.208633
1061,2,2025-10-19T01:42:22,35.9,5.27,0.077,8.81,28.60506,77.191606
1062,38,2025-09-01T01:01:16,59.91,5.97,0.175,5.98,28.594462,77.190953
1063,19,2025-09-09T10:08:50,38.4,4.72,0.081,7.37,28.579655,77.216089
1064,2,2025-10-19T13:16:58,25.45,2.22,0.039,5.23,28.606012,77.173935
1065,11,2025-10-05T01:39:35,59.42,8.51,0.253,8.59,28.571005,77.190485
1066,41,2025-09-18T02:31:42,53.09,5.03,0.181,5.68,28.579352,77.19452
1067,16,2025-09-29T20:16:09,20.46,1.79,0.091,5.25,28.617875,77.178497
1068,45,2025-09-28T03:23:35,57.78,6.94,0.089,7.21,28.585141,77.21409
1069,6,2025-09-10T07:42:16,5.68,0.68,0.184,7.18,28.617787,77.211582
1070,43,2025-09-30T16:41:33,31.41,2.85,0.138,5.44,28.62224,77.229994
1071,19,2025-09-21T21:23:10,55.9,5.37,0.202,5.76,28.62142,77.213042
1072,25,2025-09-24T06:02:12,51.32,6.81,0.209,7.96,28.598051,77.202026
1073,35,2025-10-09T20:03:38,52.08,4.35,0.138,5.01,28.588196,77.211995
1074,13,2025-10-17T17:51:03,15.87,1.34,0.225,5.07,28.611993,77.181228
1075,50,2025-09-26T14:40:42,40.83,4.35,0.07,6.39,28.582641,77.180587
1076,15,2025-09-13T02:05:23,18.6,1.6,0.212,5.16,28.605554,77.187207
1077,12,2025-09-17T13:54:01,23.59,2.71,0.185,6.89,28.605475,77.222822
1078,28,2025-10-08T03:22:13,57.02,6.97,0.02,7.33,28.613603,77.213747
1079,31,2025-09-09T03:02:05,52.02,4.63,0.102,5.34,28.622392,77.170452
1080,1,2025-10-07T00:29:51,56.8,5.23,0.094,5.52,28.570153,77.19657
1081,18,2025-09-30T03:25:20,49.56,6.76,0.075,8.18,28.59557,77.205766
1082,34,2025-09-04T09:17:23,25.91,3.74,0.118,8.66,28.59197,77.213895
1083,28,2025-09-19T05:43:53,44.86,4.9,0.125,6.55,28.58673,77.220371
1084,7,2025-10-12T19:39:49,15.86,2.26,0.162,8.55,28.604943,77.191224
1085,21,2025-10-13T21:46:18,5.63,0.73,0.084,7.78,28.609721,77.20987
1086,24,2025-09-04T05:09:21,48.24,5.79,0.145,7.2,28.623545,77.207018
1087,6,2025-09-27T01:23:43,44.75,5.55,0.055,7.44,28.615972,77.201102
1088,25,2025-09-01T01:31:14,14.39,2.11,0.135,8.8,28.594178,77.181416
1089,16,2025-09-24T03:56:16,16.16,1.78,0.078,6.61,28.578694,77.184896
1090,49,2025-10-18T07:08:21,31.53,4.29,0.172,8.16,28.621928,77.179287
1091,17,2025-09-29T01:57:01,56.84,7.36,0.099,7.77,28.599758,77.184844
1092,6,2025-09-03T00:20:20,45.42,6.18,0.06,8.16,28.597622,77.213952
1093,22,2025-09-09T03:29:35,57.75,7.73,0.141,8.03,28.598616,77.196102
1094,46,2025-09-03T16:51:00,45.36,4.26,0.049,5.63,28.624123,77.213474
1095,25,2025-09-17T10:14:35,54.32,6.92,0.117,7.64,28.583173,77.201648
1096,42,2025-09-12T03:17:49,29.24,2.8,0.136,5.75,28.627252,77.216837
1097,37,2025-09-20T21:41:16,29.49,3.12,0.108,6.35,28.620035,77.200176
1098,14,2025-10-13T02:54:46,16.61,1.41,0.101,5.09,28.579495,77.172906
1099,37,2025-09-30T11:50:03,39.12,3.88,0.224,5.95,28.593587,77.229262
1100,32,2025-09-05T23:39:06,42.59,4.66,0.097,6.56,28.574285,77.197737
1101,22,2025-09-06T04:23:56,15.24,1.61,0.08,6.34,28.613104,77.174436
1102,11,2025-09-15T05:47:28,19.31,2.27,0.159,7.05,28.581401,77.173345
1103,11,2025-09-04T18:31:14,50.38,6.09,0.106,7.25,28.617896,77.18063
1104,36,2025-10-18T11:37:31,5.93,0.81,0.114,8.2,28.597766,77.204115
1105,14,2025-09-29T17:44:45,7.16,0.66,0.143,5.53,28.611789,77.198777
1106,12,2025-09-17T04:03:05,59.45,6.56,0.101,6.62,28.576489,77.215178
1107,38,2025-10-12T16:56:20,32.1,3.6,0.12,6.73,28.619363,77.204636
1108,28,2025-09-19T15:59:50,28.75,3.6,0.092,7.51,28.615035,77.203428
1109,28,2025-09-22T23:21:18,38.11,5.66,0.201,8.91,28.593831,77.222542
1110,21,2025-09-29T15:01:26,58.06,8.0,0.182,8.27,28.571701,77.175241
1111,23,2025-10-04T17:07:46,23.41,2.87,0.155,7.36,28.622379,77.222501
1112,46,2025-09-16T14:55:22,33.75,2.93,0.103,5.21,28.623098,77.229306
1113,5,2025-10-08T13:27:47,32.84,4.14,0.04,7.56,28.576381,77.207315
1114,13,2025-10-02T00:04:04,9.36,0.93,0.143,5.96,28.626415,77.214601
1115,39,2025-10-10T00:59:49,38.44,4.91,0.173,7.66,28.586512,77.205811
1116,36,2025-10-14T10:01:04,23.11,3.29,0.173,8.54,28.574755,77.180672
1117,38,2025-09-08T23:34:03,45.63,5.08,0.02,6.68,28.621014,77.194912
1118,2,2025-10-02T19:29:06,16.67,1.7,0.142,6.12,28.627107,77.22237
1119,4,2025-10-12T22:33:36,32.33,3.44,0.263,6.38,28.615601,77.179252
1120,28,2025-10-14T20:35:00,11.02,1.45,0.082,7.89,28.582035,77.211155
1121,29,2025-10-10T17:40:08,23.19,2.02,0.288,5.23,28.626831,77.196613
1122,24,2025-10-10T06:15:03,21.71,2.89,0.133,7.99,28.615866,77.218353
1123,29,2025-09-05T02:48:21,55.68,6.06,0.187,6.53,28.583648,77.210671
1124,21,2025-10-19T20:17:59,47.72,5.86,0.182,7.37,28.62466,77.198889
1125,16,2025-10-10T16:43:57,24.93,2.36,0.11,5.68,28.586599,77.204475
1126,43,2025-09-23T06:28:23,55.29,7.81,0.069,8.48,28.614524,77.200888
1127,37,2025-09-07T01:08:11,28.21,2.58,0.284,5.49,28.61456,77.184672
1128,13,2025-09-21T13:11:23,8.34,1.11,0.13,7.99,28.587056,77.171678
1129,7,2025-09-14T03:19:14,44.92,3.73,0.204,4.98,28.612738,77.219849
1130,44,2025-10-05T11:11:37,29.48,3.27,0.02,6.66,28.57804,77.195545
1131,23,2025-09-24T12:26:32,17.72,2.63,0.295,8.91,28.600901,77.207394
1132,44,2025-10-04T10:55:18,5.98,0.51,0.177,5.12,28.571494,77.204625
1133,38,2025-09-12T01:25:16,8.82,1.3,0.214,8.84,28.587523,77.200383
1134,8,2025-09-13T11:12:13,7.68,0.7,0.092,5.47,28.626732,77.184252
1135,8,2025-09-30T13:08:34,35.34,2.98,0.071,5.06,28.593262,77.226764
1136,27,2025-10-08T20:28:50,39.54,5.92,0.079,8.98,28.578299,77.187951
1137,39,2025-09-05T20:21:26,50.87,5.44,0.281,6.42,28.621905,77.187568
1138,19,2025-10-19T21:12:51,36.61,3.07,0.063,5.03,28.571867,77.196627
1139,23,2025-09-09T13:58:40,27.14,3.7,0.228,8.18,28.613491,77.205459
1140,23,2025-09-27T17:59:51,54.81,4.53,0.203,4.96,28.59206,77.205876
1141,14,2025-10-19T13:28:16,20.4,2.43,0.149,7.15,28.589533,77.203895
1142,45,2025-09-13T07:05:50,44.3,5.7,0.125,7.72,28.622413,77.220724
1143,14,2025-09-14T01:19:07,47.78,4.75,0.02,5.96,28.615438,77.191767
1144,8,2025-09-17T20:32:59,54.43,4.7,0.149,5.18,28.610776,77.171599
1145,15,2025-09-30T20:53:42,6.82,0.88,0.132,7.74,28.573958,77.192146
1146,36,2025-09-12T15:01:12,11.17,1.42,0.08,7.63,28.606239,77.206728
1147,36,2025-10-09T16:42:14,9.04,1.25,0.169,8.3,28.577971,77.214755
1148,20,2025-09-14T06:49:19,46.75,5.04,0.112,6.47,28.619118,77.229407
1149,10,2025-10-17T13:25:02,56.59,6.27,0.099,6.65,28.576043,77.171861
1150,34,2025-09-20T15:33:16,10.72,1.27,0.288,7.11,28.582566,77.199836
1151,3,2025-09-12T18:29:48,19.08,1.81,0.069,5.69,28.599732,77.1992
1152,12,2025-09-28T06:50:26,24.82,2.76,0.192,6.67,28.629364,77.20787
1153,5,2025-10-06T04:47:07,9.77,1.08,0.275,6.63,28.606142,77.196334
1154,39,2025-10-18T05:24:36,35.31,4.57,0.082,7.77,28.629855,77.220737
1155,21,2025-09-11T19:29:38,18.49,2.69,0.02,8.73,28.586891,77.215832
1156,3,2025-10-09T11:18:30,21.03,1.85,0.144,5.28,28.61258,77.171951
1157,37,2025-09-20T23:11:08,53.73,6.43,0.231,7.18,28.601976,77.209384
1158,44,2025-10-13T02:51:49,29.74,3.52,0.107,7.1,28.615705,77.189374
1159,9,2025-09-30T22:08:22,57.99,5.5,0.257,5.69,28.620308,77.219994
1160,40,2025-09-23T07:12:23,59.56,7.43,0.156,7.48,28.605615,77.200133
1161,8,2025-09-30T13:30:22,9.05,0.92,0.089,6.1,28.593042,77.220799
1162,21,2025-09-22T13:49:31,54.06,7.38,0.296,8.19,28.62337,77.209765
1163,7,2025-10-11T17:49:26,56.45,7.47,0.115,7.94,28.6177,77.183288
1164,39,2025-09-21T06:13:50,24.8,3.38,0.181,8.18,28.595983,77.179976
1165,6,2025-10-04T15:37:07,47.33,4.96,0.241,6.29,28.582705,77.191861
1166,31,2025-09-19T11:07:36,7.63,1.08,0.199,8.49,28.590351,77.206936
1167,42,2025-09-21T21:15:09,22.35,2.36,0.083,6.34,28.621741,77.208165
1168,7,2025-09-30T04:25:51,48.74,3.95,0.173,4.86,28.60202,77.195878
1169,42,2025-09-11T17:39:10,34.63,3.32,0.158,5.75,28.608878,77.188721
1170,41,2025-10-03T19:17:30,59.74,6.53,0.165,6.56,28.573657,77.172021
1171,26,2025-09-10T22:14:03,28.36,2.86,0.139,6.05,28.576457,77.198917
1172,19,2025-09-01T15:23:10,22.0,1.77,0.09,4.83,28.584158,77.192607
1173,44,2025-10-11T11:03:30,23.7,2.85,0.161,7.22,28.601411,77.209525
1174,15,2025-09-19T00:53:06,9.3,1.26,0.091,8.13,28.620085,77.187666
1175,32,2025-09-28T15:22:58,23.62,1.96,0.159,4.98,28.601009,77.210908
1176,50,2025-10-12T12:21:00,22.45,1.99,0.118,5.32,28.598902,77.176138
1177,44,2025-09-10T19:17:07,29.08,3.7,0.104,7.63,28.628092,77.204454
1178,31,2025-09-10T14:05:53,10.33,0.98,0.042,5.69,28.60696,77.187087
1179,29,2025-10-03T07:16:37,52.53,7.22,0.164,8.25,28.579241,77.184962
1180,21,2025-10-04T05:39:29,44.04,5.6,0.184,7.63,28.573605,77.221002
1181,20,2025-09-09T00:52:35,58.4,8.66,0.132,8.9,28.581515,77.183434
1182,21,2025-09-10T12:30:21,59.04,4.87,0.236,4.95,28.625588,77.190604
1183,37,2025-10-12T11:09:58,45.47,5.37,0.236,7.09,28.597449,77.172182
1184,50,2025-09-22T08:51:10,28.44,4.2,0.125,8.86,28.587997,77.19974
1185,2,2025-09-01T02:22:40,55.22,5.27,0.234,5.73,28.573962,77.171066
1186,45,2025-09-20T06:42:00,36.94,3.93,0.051,6.38,28.613122,77.228833
1187,3,2025-09-07T03:23:48,26.87,3.21,0.114,7.17,28.581659,77.188541
1188,15,2025-10-11T09:41:06,27.12,2.54,0.145,5.62,28.628122,77.174609
1189,43,2025-10-03T16:26:12,43.11,4.88,0.02,6.79,28.598467,77.19466
1190,33,2025-10-15T03:42:17,24.77,2.85,0.046,6.9,28.577367,77.20839
1191,5,2025-09-18T21:29:13,46.43,6.86,0.084,8.86,28.595448,77.17641
1192,48,2025-09-14T10:46:30,21.62,2.21,0.075,6.13,28.61711,77.19068
1193,11,2025-10-13T12:27:52,36.33,4.65,0.047,7.68,28.623085,77.203977
1194,1,2025-09-24T05:08:36,45.53,6.77,0.22,8.92,28.600146,77.208822
1195,45,2025-10-03T15:45:31,15.59,1.91,0.192,7.35,28.578967,77.1708
1196,38,2025-09-18T03:39:06,14.16,1.4,0.189,5.93,28.585423,77.196902
1197,46,2025-10-10T09:31:48,24.25,3.63,0.183,8.98,28.625626,77.22022
1198,46,2025-10-07T14:17:44,45.63,6.57,0.254,8.64,28.624272,77.18715
1199,14,2025-09-08T21:18:14,36.79,4.83,0.233,7.88,28.584462,77.170516
1200,15,2025-10-11T20:04:59,48.43,5.83,0.088,7.22,28.600754,77.207764
1201,40,2025-10-07T14:36:40,20.16,2.85,0.193,8.48,28.589771,77.200866
1202,39,2025-10-15T18:32:46,52.02,7.2,0.137,8.3,28.582548,77.219343
1203,4,2025-10-13T23:25:36,30.28,3.62,0.268,7.17,28.623042,77.187707
1204,2,2025-09-25T03:47:48,43.88,4.36,0.069,5.96,28.61628,77.177111
1205,5,2025-10-07T06:58:21,14.88,2.05,0.156,8.27,28.583781,77.205534
1206,16,2025-10-09T01:28:58,55.67,7.86,0.178,8.47,28.615763,77.210194
1207,21,2025-09-17T22:57:29,29.75,3.17,0.22,6.39,28.62444,77.220706
1208,27,2025-10-02T08:46:00,24.65,3.35,0.139,8.15,28.621207,77.229942
1209,49,2025-09-18T08:05:03,51.6,7.4,0.085,8.6,28.613907,77.226262
1210,23,2025-09-12T06:30:54,24.71,3.25,0.216,7.89,28.571595,77.173834
1211,4,2025-09-17T20:17:28,59.76,8.49,0.173,8.52,28.629489,77.220354
1212,26,2025-09-04T17:59:43,24.54,3.28,0.153,8.02,28.585879,77.205773
1213,20,2025-09-10T18:59:55,15.5,2.01,0.179,7.78,28.58242,77.210956
1214,10,2025-09-22T10:42:32,7.07,1.05,0.144,8.91,28.604886,77.20871
1215,41,2025-10-09T06:21:50,31.41,3.11,0.149,5.94,28.603568,77.208853
1216,49,2025-09-12T17:25:46,9.58,0.92,0.117,5.76,28.622255,77.207065
1217,19,2025-09-13T18:03:33,28.48,2.54,0.096,5.35,28.601251,77.218827
1218,40,2025-10-19T23:31:14,16.1,2.25,0.09,8.39,28.628194,77.191581
1219,5,2025-10-15T22:11:47,58.26,8.0,0.153,8.24,28.591821,77.187234
1220,11,2025-09-01T13:53:53,9.69,0.95,0.104,5.88,28.618464,77.213249
1221,44,2025-09-28T20:17:48,42.64,5.51,0.104,7.75,28.603517,77.195023
1222,12,2025-09-10T20:23:39,58.37,7.97,0.176,8.19,28.591814,77.181771
1223,14,2025-09-16T12:30:45,31.61,3.85,0.259,7.31,28.572831,77.20351
1224,7,2025-09-21T19:00:54,30.17,4.12,0.176,8.19,28.616639,77.184226
1225,43,2025-09-24T17:27:38,50.55,5.4,0.105,6.41,28.625154,77.184604
1226,42,2025-09-21T18:13:20,38.71,3.38,0.284,5.24,28.624823,77.180814
1227,19,2025-09-22T17:58:58,21.42,2.94,0.133,8.24,28.609132,77.181569
1228,5,2025-09-08T23:46:18,54.49,6.28,0.152,6.92,28.628614,77.226881
1229,3,2025-10-07T23:16:42,5.36,0.5,0.164,5.6,28.622011,77.174309
1230,31,2025-09-16T23:45:02,30.12,3.05,0.082,6.08,28.606624,77.177563
1231,24,2025-09-25T17:01:02,34.01,4.55,0.157,8.03,28.616999,77.211966
1232,15,2025-10-04T07:25:57,25.18,2.74,0.192,6.53,28.59642,77.176199
1233,13,2025-09-20T04:23:11,53.92,7.07,0.125,7.87,28.587816,77.17323
1234,20,2025-09-10T22:59:19,10.39,0.88,0.186,5.08,28.602987,77.181811
1235,17,2025-10-17T07:50:06,35.7,5.13,0.126,8.62,28.619904,77.176228
1236,19,2025-09-13T10:07:31,27.57,3.77,0.156,8.2,28.613718,77.190443
1237,42,2025-09-04T07:46:04,5.62,0.66,0.114,7.05,28.573417,77.183988
1238,3,2025-10-17T19:38:15,59.76,5.61,0.141,5.63,28.589214,77.205067
1239,44,2025-09-28T20:09:09,29.53,2.72,0.132,5.53,28.589194,77.181417
1240,48,2025-10-12T15:44:25,50.59,6.02,0.02,7.14,28.615341,77.212926
1241,16,2025-09-12T17:55:11,54.39,7.9,0.086,8.71,28.622817,77.213423
1242,27,2025-09-09T23:33:31,18.54,1.89,0.06,6.12,28.591351,77.195151
1243,45,2025-10-19T02:59:46,16.44,1.48,0.114,5.4,28.573026,77.187351
1244,12,2025-09-27T14:10:20,34.78,2.87,0.075,4.95,28.624192,77.184579
1245,41,2025-09-03T21:18:37,31.64,3.62,0.072,6.86,28.625333,77.225658
1246,39,2025-09-02T04:08:54,17.32,1.81,0.09,6.27,28.576869,77.174345
1247,25,2025-09-04T15:48:14,8.35,1.11,0.221,7.98,28.620335,77.20729
1248,13,2025-10-13T06:35:10,12.05,1.27,0.13,6.32,28.627471,77.204161
1249,46,2025-09-28T19:04:03,5.86,0.59,0.236,6.04,28.597165,77.222194
1250,48,2025-10-07T14:33:53,46.32,3.97,0.17,5.14,28.601424,77.218285
1251,48,2025-09-19T15:47:06,53.67,5.17,0.177,5.78,28.579186,77.173873
1252,9,2025-10-15T11:31:09,14.03,1.84,0.183,7.87,28.620668,77.198861
1253,6,2025-09-17T15:25:39,7.98,0.65,0.083,4.89,28.626286,77.186651
1254,21,2025-10-13T17:22:11,9.97,1.0,0.115,6.02,28.604007,77.189721
1255,43,2025-10-09T21:46:50,37.5,4.07,0.095,6.51,28.598677,77.187782
1256,11,2025-10-03T03:08:08,40.4,5.99,0.02,8.9,28.624162,77.183693
1257,8,2025-09-19T09:37:17,56.48,6.0,0.289,6.37,28.597068,77.188754
1258,23,2025-09-23T05:58:43,24.09,2.09,0.193,5.21,28.594131,77.175782
1259,37,2025-09-14T12:05:20,25.86,2.75,0.287,6.38,28.582806,77.193623
1260,45,2025-09-29T14:58:11,24.99,3.58,0.163,8.6,28.592287,77.203504
1261,37,2025-09-27T20:06:17,47.97,4.26,0.235,5.33,28.604894,77.185027
1262,14,2025-10-19T10:28:05,25.97,2.43,0.133,5.61,28.614403,77.215926
1263,27,2025-10-16T13:32:37,39.68,5.0,0.177,7.56,28.621689,77.177365
1264,2,2025-10-04T17:37:23,25.81,3.73,0.033,8.67,28.623113,77.171521
1265,13,2025-10-06T09:16:23,18.32,2.23,0.06,7.3,28.624833,77.223666
1266,38,2025-10-09T09:59:45,8.15,0.87,0.02,6.4,28.571608,77.210493
1267,20,2025-09-14T19:54:03,35.55,4.54,0.159,7.66,28.585531,77.175438
1268,8,2025-09-27T18:39:32,46.8,5.98,0.131,7.67,28.591264,77.205455
1269,24,2025-10-13T01:46:33,58.77,4.7,0.111,4.8,28.602644,77.224317
1270,49,2025-09-05T03:32:36,51.93,5.48,0.1,6.33,28.62309,77.192791
1271,23,2025-09-17T23:02:30,23.74,2.87,0.193,7.25,28.600007,77.219547
1272,16,2025-10-03T14:10:08,33.17,3.33,0.147,6.02,28.621797,77.184441
1273,26,2025-09-23T20:36:49,19.74,1.7,0.134,5.17,28.625099,77.186916
1274,24,2025-09-10T08:15:44,23.98,2.86,0.155,7.16,28.616425,77.219403
1275,24,2025-09-08T04:53:40,29.72,4.32,0.17,8.72,28.581399,77.183544
1276,44,2025-10-18T08:28:50,27.53,2.49,0.087,5.43,28.5887,77.221995
1277,30,2025-10-11T19:11:40,25.05,2.59,0.129,6.2,28.622067,77.200431
1278,13,2025-09-22T16:59:34,17.02,1.54,0.163,5.43,28.600409,77.201031
1279,26,2025-09-16T15:05:43,26.05,2.09,0.223,4.81,28.598549,77.190388
1280,36,2025-09-05T02:18:36,40.44,6.03,0.121,8.95,28.600133,77.21871
1281,18,2025-10-03T17:50:43,10.02,1.01,0.157,6.05,28.585948,77.185498
